"team","estimate","std.error","rank","Team","season","week","rank_change"
"BUF",-0.841797665589248,3.32374609726165,20,"BUF 20",2015,7,4
"BUF",-1.92172436696487,3.45183219987414,21,"BUF 21",2015,8,1
"BUF",-0.0580911876892241,3.2625296637347,13,"BUF 13",2015,9,-8
"BUF",-0.371340159536326,3.15202748188682,14,"BUF 14",2015,10,1
"BUF",-0.79514525059352,3.10642220688183,14,"BUF 14",2015,11,0
"BUF",-0.830466873490707,2.98165385310916,17,"BUF 17",2015,12,3
"BUF",-0.50507397372174,2.93288244113614,13,"BUF 13",2015,13,-4
"BUF",-0.777206516434668,2.89083521666163,14,"BUF 14",2015,14,1
"BUF",-2.00694931105354,2.70751576415983,15,"BUF 15",2015,15,1
"BUF",-1.1304699416033,2.64680930392401,14,"BUF 14",2015,16,-1
"BUF",-0.355376072691822,2.58485267411455,13,"BUF 13",2015,17,-1
"CAR",1.68070180266513,3.0208024401859,11,"CAR 11",2015,3,NA
"CAR",2.75475540101249,3.06181677474954,5,"CAR 5",2015,4,-6
"CAR",1.70215476806832,4.08587629573749,8,"CAR 8",2015,5,3
"CAR",2.13785823189408,3.67216149501077,8,"CAR 8",2015,6,0
"CAR",3.73167395326779,3.43002348991428,5,"CAR 5",2015,7,-3
"CAR",5.59462846056742,3.45183219987414,3,"CAR 3",2015,8,-2
"CAR",6.9347632034156,3.2625296637347,2,"CAR 2",2015,9,-1
"CAR",6.7232955899887,3.15202748188682,2,"CAR 2",2015,10,0
"CAR",8.74402604914864,3.10642220688183,1,"CAR 1",2015,11,-1
"CAR",8.81368466642182,2.98165385310916,1,"CAR 1",2015,12,0
"CAR",8.45892318675454,2.93288244113614,2,"CAR 2",2015,13,1
"CAR",9.47813570405845,2.89083521666163,1,"CAR 1",2015,14,-1
"CAR",10.0322027077535,2.70751576415983,1,"CAR 1",2015,15,0
"CAR",8.35071793231741,2.64680930392401,3,"CAR 3",2015,16,2
"CAR",8.83203828062491,2.58485267411455,2,"CAR 2",2015,17,-1
"CHI",-6.56264680548974,3.0208024401859,32,"CHI 32",2015,3,NA
"CHI",-5.36872980443389,3.06181677474954,32,"CHI 32",2015,4,0
"CHI",-2.62006045988315,3.91744478567643,25,"CHI 25",2015,5,-7
"CHI",-3.81727203856365,3.5531508234537,31,"CHI 31",2015,6,6
"CHI",-3.07948479652151,3.43002348991428,29,"CHI 29",2015,7,-2
"CHI",-3.3592196691532,3.45183219987414,27,"CHI 27",2015,8,-2
"CHI",-4.28434699607724,3.2625296637347,29,"CHI 29",2015,9,2
"CHI",-1.76535620696248,3.15202748188682,20,"CHI 20",2015,10,-9
"CHI",-2.07118593562354,3.10642220688183,20,"CHI 20",2015,11,0
"CHI",-0.557736944089964,2.98165385310916,14,"CHI 14",2015,12,-6
"CHI",-1.14288909636644,2.93288244113614,15,"CHI 15",2015,13,1
"CHI",-1.92938892541066,2.89083521666163,16,"CHI 16",2015,14,1
"CHI",-2.52469019278063,2.70751576415983,18,"CHI 18",2015,15,2
"CHI",-2.27588850521562,2.64680930392401,19,"CHI 19",2015,16,1
"CHI",-3.05328931816892,2.58485267411455,20,"CHI 20",2015,17,1
"CIN",5.95823159389523,3.0208024401859,2,"CIN 2",2015,3,NA
"CIN",5.68072699657522,3.06181677474954,1,"CIN 1",2015,4,-1
"CIN",4.70653834681978,3.91744478567643,3,"CIN 3",2015,5,2
"CIN",4.23009197498523,3.5531508234537,2,"CIN 2",2015,6,-1
"CIN",4.48717223189931,3.43002348991428,2,"CIN 2",2015,7,0
"CIN",6.54513478868844,3.45183219987414,2,"CIN 2",2015,8,0
"CIN",6.80906186631126,3.2625296637347,3,"CIN 3",2015,9,1
"CIN",4.97779290344885,3.15202748188682,4,"CIN 4",2015,10,1
"CIN",4.98719451713784,3.10642220688183,5,"CIN 5",2015,11,1
"CIN",6.73288000723319,2.98165385310916,5,"CIN 5",2015,12,0
"CIN",7.50357950396528,2.93288244113614,5,"CIN 5",2015,13,0
"CIN",6.59347554547065,2.89083521666163,7,"CIN 7",2015,14,2
"CIN",7.00760935201511,2.70751576415983,7,"CIN 7",2015,15,0
"CIN",6.63846209799294,2.64680930392401,5,"CIN 5",2015,16,-2
"CIN",6.15637860177707,2.58485267411455,6,"CIN 6",2015,17,1
"CLE",-2.16041066620976,3.0208024401859,24,"CLE 24",2015,3,NA
"CLE",-2.4862607401099,3.06181677474954,23,"CLE 23",2015,4,-1
"CLE",-3.47120047455964,3.91744478567643,29,"CLE 29",2015,5,6
"CLE",-3.32405931308035,3.5531508234537,30,"CLE 30",2015,6,1
"CLE",-4.34411747631811,3.32374609726165,32,"CLE 32",2015,7,2
"CLE",-4.91645582833627,3.32829271545571,31,"CLE 31",2015,8,-1
"CLE",-5.18542817174107,3.14955039247839,31,"CLE 31",2015,9,0
"CLE",-6.24119305437065,3.06067355411715,32,"CLE 32",2015,10,1
"CLE",-7.23921531078386,3.10642220688183,32,"CLE 32",2015,11,0
"CLE",-7.34640470301476,2.98165385310916,32,"CLE 32",2015,12,0
"CLE",-7.80564777603333,2.93288244113614,32,"CLE 32",2015,13,0
"CLE",-6.59600163636801,2.89083521666163,31,"CLE 31",2015,14,-1
"CLE",-6.43845728550224,2.70751576415983,31,"CLE 31",2015,15,0
"CLE",-5.72458572690294,2.64680930392401,30,"CLE 30",2015,16,-1
"CLE",-6.43139478602931,2.58485267411455,31,"CLE 31",2015,17,1
"DAL",2.01404098914358,3.0208024401859,8,"DAL 8",2015,3,NA
"DAL",1.56051348296256,3.06181677474954,11,"DAL 11",2015,4,3
"DAL",0.106934249278219,3.91744478567643,17,"DAL 17",2015,5,6
"DAL",-0.0520960356833471,3.67216149501077,15,"DAL 15",2015,6,-2
"DAL",-0.777064331948416,3.43002348991428,19,"DAL 19",2015,7,4
"DAL",-1.56235886350003,3.45183219987414,20,"DAL 20",2015,8,1
"DAL",-1.8756589742892,3.2625296637347,20,"DAL 20",2015,9,0
"DAL",-2.44725085664382,3.15202748188682,23,"DAL 23",2015,10,3
"DAL",-1.55445552225595,3.10642220688183,19,"DAL 19",2015,11,-4
"DAL",-3.11867191718459,2.98165385310916,23,"DAL 23",2015,12,4
"DAL",-1.47964830288529,2.93288244113614,18,"DAL 18",2015,13,-5
"DAL",-1.62897934022531,2.89083521666163,15,"DAL 15",2015,14,-3
"DAL",-1.77479283936052,2.70751576415983,14,"DAL 14",2015,15,-1
"DAL",-3.36498639789058,2.64680930392401,22,"DAL 22",2015,16,8
"DAL",-3.44994165855072,2.58485267411455,24,"DAL 24",2015,17,2
"DEN",1.97126001668107,3.0208024401859,9,"DEN 9",2015,3,NA
"DEN",2.29736868017096,3.06181677474954,8,"DEN 8",2015,4,-1
"DEN",1.8225483731454,3.91744478567643,7,"DEN 7",2015,5,-1
"DEN",2.14308208293138,3.5531508234537,7,"DEN 7",2015,6,0
"DEN",2.65550172899659,3.43002348991428,6,"DEN 6",2015,7,-1
"DEN",4.96667686609838,3.45183219987414,6,"DEN 6",2015,8,0
"DEN",3.69373985869984,3.2625296637347,6,"DEN 6",2015,9,0
"DEN",2.36856236216824,3.15202748188682,9,"DEN 9",2015,10,3
"DEN",3.20325789940064,3.10642220688183,9,"DEN 9",2015,11,0
"DEN",4.48313233462898,2.98165385310916,7,"DEN 7",2015,12,-2
"DEN",4.42453301644901,2.93288244113614,8,"DEN 8",2015,13,1
"DEN",4.18481144015703,2.89083521666163,9,"DEN 9",2015,14,1
"DEN",5.43712670498325,2.70751576415983,9,"DEN 9",2015,15,0
"DEN",5.60369474796067,2.64680930392401,8,"DEN 8",2015,16,-1
"DEN",5.8739306338909,2.58485267411455,8,"DEN 8",2015,17,0
"DET",-4.31053551163073,3.0208024401859,30,"DET 30",2015,3,NA
"DET",-3.39946609281422,3.06181677474954,30,"DET 30",2015,4,0
"DET",-3.26119630823758,3.91744478567643,27,"DET 27",2015,5,-3
"DET",-2.87701992411657,3.5531508234537,28,"DET 28",2015,6,1
"DET",-3.27111911639077,3.32374609726165,30,"DET 30",2015,7,2
"DET",-5.16189480353847,3.32829271545571,32,"DET 32",2015,8,2
"DET",-5.24944119664646,3.2625296637347,32,"DET 32",2015,9,0
"DET",-2.62592250758992,3.15202748188682,25,"DET 25",2015,10,-7
"DET",-2.59941644002323,3.10642220688183,23,"DET 23",2015,11,-2
"DET",-0.0438919260802357,2.98165385310916,12,"DET 12",2015,12,-11
"DET",0.610299190431643,2.93288244113614,11,"DET 11",2015,13,-1
"DET",0.0596883719660442,2.89083521666163,12,"DET 12",2015,14,1
"DET",0.874056143681926,2.70751576415983,11,"DET 11",2015,15,-1
"DET",1.38270005310415,2.64680930392401,11,"DET 11",2015,16,0
"DET",1.66729883829076,2.58485267411455,11,"DET 11",2015,17,0
"GB",2.84298767692098,3.0208024401859,7,"GB 7",2015,3,NA
"GB",2.2114681521671,3.06181677474954,10,"GB 10",2015,4,3
"GB",4.39475722838275,3.91744478567643,4,"GB 4",2015,5,-6
"GB",3.9674970623284,3.5531508234537,3,"GB 3",2015,6,-1
"GB",4.31004092031092,3.43002348991428,3,"GB 3",2015,7,0
"GB",5.36231896067069,3.45183219987414,4,"GB 4",2015,8,1
"GB",4.58056932131464,3.2625296637347,5,"GB 5",2015,9,1
"GB",2.54548000837041,3.15202748188682,8,"GB 8",2015,10,3
"GB",4.16033194948431,3.10642220688183,6,"GB 6",2015,11,-2
"GB",4.30926835329625,2.98165385310916,8,"GB 8",2015,12,2
"GB",3.92192431554742,2.93288244113614,9,"GB 9",2015,13,1
"GB",4.46315853414752,2.89083521666163,8,"GB 8",2015,14,-1
"GB",5.78532747883663,2.70751576415983,8,"GB 8",2015,15,0
"GB",4.03746071400977,2.64680930392401,10,"GB 10",2015,16,2
"GB",3.09874681003289,2.58485267411455,10,"GB 10",2015,17,0
"HOU",-1.43700713372244,3.0208024401859,22,"HOU 22",2015,3,NA
"HOU",-1.87055230955615,3.06181677474954,21,"HOU 21",2015,4,-1
"HOU",-3.03329859259536,3.91744478567643,26,"HOU 26",2015,5,5
"HOU",-1.8374083109831,3.5531508234537,23,"HOU 23",2015,6,-3
"HOU",-2.91913015612417,3.32374609726165,28,"HOU 28",2015,7,5
"HOU",-3.49348371667165,3.32829271545571,28,"HOU 28",2015,8,0
"HOU",-3.38118966851483,3.2625296637347,27,"HOU 27",2015,9,-1
"HOU",-1.43438283540721,3.15202748188682,18,"HOU 18",2015,10,-9
"HOU",-0.846234653070513,3.10642220688183,15,"HOU 15",2015,11,-3
"HOU",-0.581062206304128,2.98165385310916,15,"HOU 15",2015,12,0
"HOU",-1.43033633033567,2.93288244113614,16,"HOU 16",2015,13,1
"HOU",-2.14723460608318,2.89083521666163,18,"HOU 18",2015,14,2
"HOU",-2.41844471582386,2.70751576415983,17,"HOU 17",2015,15,-1
"HOU",-2.0926968132259,2.64680930392401,17,"HOU 17",2015,16,0
"HOU",-1.44213672735634,2.58485267411455,16,"HOU 16",2015,17,-1
"IND",-0.142597103643255,3.0208024401859,16,"IND 16",2015,3,NA
"IND",0.523200259100778,3.06181677474954,16,"IND 16",2015,4,0
"IND",1.32055632358405,3.91744478567643,11,"IND 11",2015,5,-5
"IND",1.41331979908974,3.5531508234537,9,"IND 9",2015,6,-2
"IND",0.206695750217794,3.32374609726165,13,"IND 13",2015,7,4
"IND",-0.290351603096628,3.32829271545571,12,"IND 12",2015,8,-1
"IND",1.28888200150548,3.14955039247839,10,"IND 10",2015,9,-2
"IND",0.482989195976368,3.15202748188682,13,"IND 13",2015,10,3
"IND",0.655241350160633,3.10642220688183,12,"IND 12",2015,11,-1
"IND",0.487719258393215,2.98165385310916,11,"IND 11",2015,12,-1
"IND",-1.44615156823192,2.93288244113614,17,"IND 17",2015,13,6
"IND",-3.38381669408611,2.89083521666163,21,"IND 21",2015,14,4
"IND",-4.17250437334169,2.70751576415983,25,"IND 25",2015,15,4
"IND",-3.47374884123291,2.64680930392401,24,"IND 24",2015,16,-1
"IND",-3.14706200420077,2.58485267411455,22,"IND 22",2015,17,-2
"JAX",-3.27597127424647,3.0208024401859,27,"JAX 27",2015,3,NA
"JAX",-2.97984250678322,3.06181677474954,28,"JAX 28",2015,4,1
"JAX",-1.88555024278124,3.91744478567643,23,"JAX 23",2015,5,-5
"JAX",-2.80496463344035,3.5531508234537,27,"JAX 27",2015,6,4
"JAX",-2.3930782216852,3.32374609726165,26,"JAX 26",2015,7,-1
"JAX",-2.73888077697501,3.45183219987414,25,"JAX 25",2015,8,-1
"JAX",-2.27928348261591,3.2625296637347,22,"JAX 22",2015,9,-3
"JAX",-2.36575558921083,3.15202748188682,21,"JAX 21",2015,10,-1
"JAX",-2.3764217542312,3.10642220688183,22,"JAX 22",2015,11,1
"JAX",-3.97684053221162,2.98165385310916,26,"JAX 26",2015,12,4
"JAX",-5.0228683127018,2.93288244113614,30,"JAX 30",2015,13,4
"JAX",-3.47219057022847,2.89083521666163,24,"JAX 24",2015,14,-6
"JAX",-4.17180250767603,2.70751576415983,24,"JAX 24",2015,15,0
"JAX",-4.62649178546951,2.64680930392401,27,"JAX 27",2015,16,3
"JAX",-5.0294317383614,2.58485267411455,30,"JAX 30",2015,17,3
"KC",3.73937007177306,3.0208024401859,5,"KC 5",2015,3,NA
"KC",2.22565156155104,3.06181677474954,9,"KC 9",2015,4,4
"KC",1.64226201427061,3.91744478567643,9,"KC 9",2015,5,0
"KC",1.23512331898163,3.5531508234537,11,"KC 11",2015,6,2
"KC",1.89461498762276,3.32374609726165,10,"KC 10",2015,7,-1
"KC",3.56505804812742,3.32829271545571,7,"KC 7",2015,8,-3
"KC",3.61009673576135,3.2625296637347,7,"KC 7",2015,9,0
"KC",4.76418387559921,3.15202748188682,5,"KC 5",2015,10,-2
"KC",6.69059586295657,3.10642220688183,4,"KC 4",2015,11,-1
"KC",7.72906058447638,2.98165385310916,4,"KC 4",2015,12,0
"KC",7.91373012127471,2.93288244113614,4,"KC 4",2015,13,0
"KC",8.21765938896132,2.89083521666163,4,"KC 4",2015,14,0
"KC",8.96834572092687,2.70751576415983,3,"KC 3",2015,15,-1
"KC",8.38360085476227,2.64680930392401,2,"KC 2",2015,16,-1
"KC",8.20700531432434,2.58485267411455,3,"KC 3",2015,17,1
"LA",0.257797745843431,3.0208024401859,15,"LA 15",2015,3,NA
"LA",0.754332380614401,3.06181677474954,15,"LA 15",2015,4,0
"LA",0.185685043177604,3.91744478567643,16,"LA 16",2015,5,1
"LA",-0.468002126568569,3.67216149501077,18,"LA 18",2015,6,2
"LA",-0.15307650369868,3.43002348991428,16,"LA 16",2015,7,-2
"LA",0.320704368203392,3.45183219987414,11,"LA 11",2015,8,-5
"LA",-1.07878098812172,3.2625296637347,17,"LA 17",2015,9,6
"LA",-2.65831429866602,3.15202748188682,27,"LA 27",2015,10,10
"LA",-2.95266339752876,3.10642220688183,25,"LA 25",2015,11,-2
"LA",-3.58008259395239,2.98165385310916,25,"LA 25",2015,12,0
"LA",-4.15904293061387,2.93288244113614,28,"LA 28",2015,13,3
"LA",-3.46730700377704,2.89083521666163,23,"LA 23",2015,14,-5
"LA",-2.55315445643921,2.70751576415983,19,"LA 19",2015,15,-4
"LA",-1.28444827790778,2.64680930392401,15,"LA 15",2015,16,-4
"LA",-1.16405547382973,2.58485267411455,15,"LA 15",2015,17,0
"LAC",-2.91414802139467,3.0208024401859,25,"LAC 25",2015,3,NA
"LAC",-2.60058081106498,3.06181677474954,24,"LAC 24",2015,4,-1
"LAC",-1.28052676403292,3.91744478567643,21,"LAC 21",2015,5,-3
"LAC",-0.552396363388693,3.5531508234537,20,"LAC 20",2015,6,-1
"LAC",-1.70987131616356,3.32374609726165,21,"LAC 21",2015,7,1
"LAC",-2.59756492380483,3.32829271545571,24,"LAC 24",2015,8,3
"LAC",-2.92334370661274,3.14955039247839,24,"LAC 24",2015,9,0
"LAC",-2.45491737803795,3.15202748188682,24,"LAC 24",2015,10,0
"LAC",-3.94882377635506,3.10642220688183,28,"LAC 28",2015,11,4
"LAC",-2.29640420289316,2.98165385310916,20,"LAC 20",2015,12,-8
"LAC",-3.12698556166275,2.93288244113614,23,"LAC 23",2015,13,3
"LAC",-3.46625035661845,2.89083521666163,22,"LAC 22",2015,14,-1
"LAC",-2.79269498987495,2.70751576415983,20,"LAC 20",2015,15,-2
"LAC",-2.06641828314086,2.64680930392401,16,"LAC 16",2015,16,-4
"LAC",-2.67779884490013,2.58485267411455,17,"LAC 17",2015,17,1
"LV",-1.18213322118678,3.0208024401859,19,"LV 19",2015,3,NA
"LV",-2.74013285703217,3.06181677474954,26,"LV 26",2015,4,7
"LV",-3.74292192037298,3.91744478567643,30,"LV 30",2015,5,4
"LV",-2.69724765168566,3.67216149501077,26,"LV 26",2015,6,-4
"LV",-2.10686867235972,3.43002348991428,24,"LV 24",2015,7,-2
"LV",-1.00344219211638,3.45183219987414,17,"LV 17",2015,8,-7
"LV",-1.44123964302965,3.2625296637347,19,"LV 19",2015,9,2
"LV",-2.37366451232958,3.15202748188682,22,"LV 22",2015,10,3
"LV",-4.00912179017968,3.10642220688183,30,"LV 30",2015,11,8
"LV",-2.97969276512098,2.98165385310916,22,"LV 22",2015,12,-8
"LV",-3.68040494944317,2.93288244113614,25,"LV 25",2015,13,3
"LV",-3.3144448965486,2.89083521666163,20,"LV 20",2015,14,-5
"LV",-3.40871328919453,2.70751576415983,22,"LV 22",2015,15,2
"LV",-3.46809256212116,2.64680930392401,23,"LV 23",2015,16,1
"LV",-3.83747054578987,2.58485267411455,26,"LV 26",2015,17,3
"MIA",-3.63192016532257,3.0208024401859,28,"MIA 28",2015,3,NA
"MIA",-3.44916228763387,3.06181677474954,31,"MIA 31",2015,4,3
"MIA",-4.27487258545015,4.08587629573749,31,"MIA 31",2015,5,0
"MIA",-1.97895106466271,3.67216149501077,24,"MIA 24",2015,6,-7
"MIA",-0.544664636219453,3.43002348991428,17,"MIA 17",2015,7,-7
"MIA",-1.10555622759554,3.45183219987414,19,"MIA 19",2015,8,2
"MIA",-2.25005002033942,3.2625296637347,21,"MIA 21",2015,9,2
"MIA",-1.51848006601137,3.15202748188682,19,"MIA 19",2015,10,-2
"MIA",-3.99331094128446,3.10642220688183,29,"MIA 29",2015,11,10
"MIA",-5.91438173327752,2.98165385310916,30,"MIA 30",2015,12,1
"MIA",-4.95993437981456,2.93288244113614,29,"MIA 29",2015,13,-1
"MIA",-4.30683910989269,2.89083521666163,28,"MIA 28",2015,14,-1
"MIA",-5.80765807743644,2.70751576415983,30,"MIA 30",2015,15,2
"MIA",-6.1978711395587,2.64680930392401,31,"MIA 31",2015,16,1
"MIA",-4.97063775463347,2.58485267411455,29,"MIA 29",2015,17,-2
"MIN",-1.58167510962853,3.0208024401859,23,"MIN 23",2015,3,NA
"MIN",-2.83302846310629,3.06181677474954,27,"MIN 27",2015,4,4
"MIN",-1.63630490598736,4.08587629573749,22,"MIN 22",2015,5,-5
"MIN",-0.252250961093934,3.67216149501077,17,"MIN 17",2015,6,-5
"MIN",0.0416063070840058,3.43002348991428,14,"MIN 14",2015,7,-3
"MIN",-0.331405394192555,3.45183219987414,13,"MIN 13",2015,8,-1
"MIN",1.07834971087799,3.2625296637347,11,"MIN 11",2015,9,-2
"MIN",2.90858704026196,3.15202748188682,7,"MIN 7",2015,10,-4
"MIN",2.79994278662391,3.10642220688183,10,"MIN 10",2015,11,3
"MIN",4.08450147571843,2.98165385310916,9,"MIN 9",2015,12,-1
"MIN",1.89154200583289,2.93288244113614,10,"MIN 10",2015,13,1
"MIN",2.4027129096906,2.89083521666163,10,"MIN 10",2015,14,0
"MIN",3.43862746680653,2.70751576415983,10,"MIN 10",2015,15,0
"MIN",4.82636609260907,2.64680930392401,9,"MIN 9",2015,16,-1
"MIN",5.29410275534088,2.58485267411455,9,"MIN 9",2015,17,0
"NE",5.97563225825118,3.0208024401859,1,"NE 1",2015,3,NA
"NE",4.84667849712635,3.17396112028084,2,"NE 2",2015,4,1
"NE",7.02818726352179,4.08587629573749,1,"NE 1",2015,5,-1
"NE",5.9171889747463,3.67216149501077,1,"NE 1",2015,6,0
"NE",5.94350367453166,3.43002348991428,1,"NE 1",2015,7,0
"NE",7.7991698331509,3.45183219987414,1,"NE 1",2015,8,0
"NE",8.9665582304112,3.2625296637347,1,"NE 1",2015,9,0
"NE",7.62447872664356,3.15202748188682,1,"NE 1",2015,10,0
"NE",8.49537816677571,3.10642220688183,2,"NE 2",2015,11,1
"NE",8.77551526917119,2.98165385310916,2,"NE 2",2015,12,0
"NE",8.02679357176959,2.93288244113614,3,"NE 3",2015,13,1
"NE",8.84274577123522,2.89083521666163,2,"NE 2",2015,14,-1
"NE",8.45157286797092,2.70751576415983,4,"NE 4",2015,15,2
"NE",7.0975270511651,2.64680930392401,4,"NE 4",2015,16,0
"NE",6.15456366145986,2.58485267411455,7,"NE 7",2015,17,3
"NO",-4.99351474730374,3.0208024401859,31,"NO 31",2015,3,NA
"NO",-2.72771261427571,3.06181677474954,25,"NO 25",2015,4,-6
"NO",-3.32478245229562,3.91744478567643,28,"NO 28",2015,5,3
"NO",-1.70918483661252,3.5531508234537,22,"NO 22",2015,6,-6
"NO",-0.631681429724929,3.32374609726165,18,"NO 18",2015,7,-4
"NO",-1.00915594822155,3.32829271545571,18,"NO 18",2015,8,0
"NO",-0.897538473506671,3.14955039247839,16,"NO 16",2015,9,-2
"NO",-2.74852727977487,3.06067355411715,29,"NO 29",2015,10,13
"NO",-2.83135466999418,3.10642220688183,24,"NO 24",2015,11,-5
"NO",-4.42926594275542,2.98165385310916,28,"NO 28",2015,12,4
"NO",-4.12731467248527,2.93288244113614,27,"NO 27",2015,13,-1
"NO",-3.98302735648776,2.89083521666163,27,"NO 27",2015,14,0
"NO",-4.20687920777495,2.70751576415983,26,"NO 26",2015,15,-1
"NO",-3.55584879667391,2.64680930392401,26,"NO 26",2015,16,0
"NO",-3.07004619790878,2.58485267411455,21,"NO 21",2015,17,-5
"NYG",1.60317033759196,3.0208024401859,13,"NYG 13",2015,3,NA
"NYG",2.44803572581958,3.06181677474954,6,"NYG 6",2015,4,-7
"NYG",2.40335899926164,3.91744478567643,6,"NYG 6",2015,5,0
"NYG",0.306465911187814,3.5531508234537,14,"NYG 14",2015,6,8
"NYG",-0.00931303699369595,3.32374609726165,15,"NYG 15",2015,7,1
"NYG",-0.409002065814764,3.32829271545571,16,"NYG 16",2015,8,1
"NYG",-0.0819202051891265,3.14955039247839,15,"NYG 15",2015,9,-1
"NYG",0.669790414364274,3.06067355411715,11,"NYG 11",2015,10,-4
"NYG",1.1951151035121,3.10642220688183,11,"NYG 11",2015,11,0
"NYG",-0.347403363463963,2.98165385310916,13,"NYG 13",2015,12,2
"NYG",-0.0522953229842767,2.93288244113614,12,"NYG 12",2015,13,-1
"NYG",-0.37174887075848,2.89083521666163,13,"NYG 13",2015,14,1
"NYG",-1.05750372998416,2.70751576415983,13,"NYG 13",2015,15,0
"NYG",-2.20279985579618,2.64680930392401,18,"NYG 18",2015,16,5
"NYG",-2.8419351538682,2.58485267411455,18,"NYG 18",2015,17,0
"NYJ",0.540972928299977,3.0208024401859,14,"NYJ 14",2015,3,NA
"NYJ",1.45859450758593,3.06181677474954,12,"NYJ 12",2015,4,-2
"NYJ",0.839334330486371,4.08587629573749,13,"NYJ 13",2015,5,1
"NYJ",2.23891154201136,3.67216149501077,6,"NYJ 6",2015,6,-7
"NYJ",2.327409655089,3.43002348991428,8,"NYJ 8",2015,7,2
"NYJ",1.16255012524355,3.45183219987414,10,"NYJ 10",2015,8,2
"NYJ",0.895563526764385,3.2625296637347,12,"NYJ 12",2015,9,2
"NYJ",0.511891232681527,3.15202748188682,12,"NYJ 12",2015,10,0
"NYJ",-1.17713012493185,3.10642220688183,17,"NYJ 17",2015,11,5
"NYJ",-0.705339483492292,2.98165385310916,16,"NYJ 16",2015,12,-1
"NYJ",-0.846566014791914,2.93288244113614,14,"NYJ 14",2015,13,-2
"NYJ",0.191320353489871,2.89083521666163,11,"NYJ 11",2015,14,-3
"NYJ",-0.306187946920945,2.70751576415983,12,"NYJ 12",2015,15,1
"NYJ",0.607495779559339,2.64680930392401,12,"NYJ 12",2015,16,0
"NYJ",0.0128100000284785,2.58485267411455,12,"NYJ 12",2015,17,0
"PHI",-1.29000770973184,3.0208024401859,21,"PHI 21",2015,3,NA
"PHI",-1.12374248680294,3.06181677474954,19,"PHI 19",2015,4,-2
"PHI",-1.11168075522697,3.91744478567643,20,"PHI 20",2015,5,1
"PHI",0.642074378745747,3.5531508234537,13,"PHI 13",2015,6,-7
"PHI",0.219317625517426,3.32374609726165,12,"PHI 12",2015,7,-1
"PHI",-0.347576058150947,3.45183219987414,15,"PHI 15",2015,8,3
"PHI",-0.0592818579734301,3.2625296637347,14,"PHI 14",2015,9,-1
"PHI",-0.606800462571381,3.15202748188682,15,"PHI 15",2015,10,1
"PHI",-2.24630641938987,3.10642220688183,21,"PHI 21",2015,11,6
"PHI",-4.80155639001149,2.98165385310916,29,"PHI 29",2015,12,8
"PHI",-4.01742928637532,2.93288244113614,26,"PHI 26",2015,13,-3
"PHI",-3.9121664223562,2.89083521666163,26,"PHI 26",2015,14,0
"PHI",-4.77175661646216,2.70751576415983,29,"PHI 29",2015,15,3
"PHI",-5.58891402382253,2.64680930392401,29,"PHI 29",2015,16,0
"PHI",-4.33930071414224,2.58485267411455,27,"PHI 27",2015,17,-2
"PIT",5.90744262707289,3.0208024401859,3,"PIT 3",2015,3,NA
"PIT",4.0307433318151,3.06181677474954,3,"PIT 3",2015,4,0
"PIT",1.62370206424056,3.91744478567643,10,"PIT 10",2015,5,7
"PIT",3.24058463661767,3.5531508234537,5,"PIT 5",2015,6,-5
"PIT",2.02443697234413,3.32374609726165,9,"PIT 9",2015,7,4
"PIT",3.19141699396216,3.32829271545571,8,"PIT 8",2015,8,-1
"PIT",3.37343326500242,3.14955039247839,8,"PIT 8",2015,9,0
"PIT",3.33114510476768,3.06067355411715,6,"PIT 6",2015,10,-2
"PIT",3.3951512533426,3.10642220688183,7,"PIT 7",2015,11,1
"PIT",4.54570317424296,2.98165385310916,6,"PIT 6",2015,12,-1
"PIT",6.66597678974143,2.93288244113614,6,"PIT 6",2015,13,0
"PIT",7.60500191039388,2.89083521666163,5,"PIT 5",2015,14,-1
"PIT",7.33323731581621,2.70751576415983,6,"PIT 6",2015,15,1
"PIT",6.30500017834054,2.64680930392401,6,"PIT 6",2015,16,0
"PIT",6.82012475794229,2.58485267411455,5,"PIT 5",2015,17,-1
"SEA",1.68307124211169,3.0208024401859,10,"SEA 10",2015,3,NA
"SEA",0.946653990183379,3.06181677474954,13,"SEA 13",2015,4,3
"SEA",0.763396060034482,3.91744478567643,14,"SEA 14",2015,5,1
"SEA",1.28409653159654,3.5531508234537,10,"SEA 10",2015,6,-4
"SEA",2.51182895337105,3.32374609726165,7,"SEA 7",2015,7,-3
"SEA",2.94143849011895,3.32829271545571,9,"SEA 9",2015,8,2
"SEA",2.68354061147841,3.2625296637347,9,"SEA 9",2015,9,0
"SEA",2.30139262086998,3.15202748188682,10,"SEA 10",2015,10,1
"SEA",3.25621135673998,3.10642220688183,8,"SEA 8",2015,11,-2
"SEA",3.43993051637129,2.98165385310916,10,"SEA 10",2015,12,2
"SEA",5.83285613704928,2.93288244113614,7,"SEA 7",2015,13,-3
"SEA",6.71703805906746,2.89083521666163,6,"SEA 6",2015,14,-1
"SEA",7.4730615283762,2.70751576415983,5,"SEA 5",2015,15,-1
"SEA",6.0823866384207,2.64680930392401,7,"SEA 7",2015,16,2
"SEA",7.60972632840037,2.58485267411455,4,"SEA 4",2015,17,-3
"SF",-0.999801133248173,3.0208024401859,18,"SF 18",2015,3,NA
"SF",-1.24166698197818,3.06181677474954,20,"SF 20",2015,4,2
